Ticker,Date,Adj Close,Close,High,Low,Open,Volume
AAPL,2020-03-04,73.3724365234375,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400
AAPL,2020-03-05,70.99243927001953,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800
AAPL,2020-03-06,70.04965209960938,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800
AAPL,2020-03-09,64.50926971435547,66.5425033569336,69.52249908447266,65.75,65.9375,286744800
AAPL,2020-03-10,69.15534210205078,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000
AAPL,2020-03-11,66.75353240966797,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800
AAPL,2020-03-12,60.16132354736328,62.057498931884766,67.5,62.0,63.98500061035156,418474000
AAPL,2020-03-13,67.36914825439453,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000
AAPL,2020-03-16,58.70230484008789,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600
AAPL,2020-03-17,61.28346252441406,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000
AAPL,2020-03-18,59.783241271972656,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600
AAPL,2020-03-19,59.32517623901367,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200
AAPL,2020-03-20,55.55888748168945,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200
AAPL,2020-03-23,54.378578186035156,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800
AAPL,2020-03-24,59.834136962890625,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200
AAPL,2020-03-25,59.5045280456543,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000
AAPL,2020-03-26,62.63582992553711,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200
AAPL,2020-03-27,60.042572021484375,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800
AAPL,2020-03-30,61.75606918334961,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400
AAPL,2020-03-31,61.63003158569336,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000
AAPL,2020-04-01,58.38724136352539,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400
AAPL,2020-04-02,59.36152648925781,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000
AAPL,2020-04-03,58.50841522216797,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000
AAPL,2020-04-06,63.612545013427734,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400
AAPL,2020-04-07,62.87575912475586,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200
AAPL,2020-04-08,64.48504638671875,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200
AAPL,2020-04-09,64.95037841796875,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800
AAPL,2020-04-13,66.2251968383789,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800
AAPL,2020-04-14,69.56976318359375,71.76249694824219,72.0625,69.51249694824219,70.0,194994800
AAPL,2020-04-15,68.9347915649414,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400
AAPL,2020-04-16,69.4825439453125,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200
AAPL,2020-04-17,68.53973388671875,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000
AAPL,2020-04-20,67.1170883178711,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200
AAPL,2020-04-21,65.04248046875,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600
AAPL,2020-04-22,66.91592407226562,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400
AAPL,2020-04-23,66.65660858154297,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400
AAPL,2020-04-24,68.58094787597656,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200
AAPL,2020-04-27,68.62940979003906,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600
AAPL,2020-04-28,67.5169677734375,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800
AAPL,2020-04-29,69.7345962524414,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800
AAPL,2020-04-30,71.2057113647461,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000
AAPL,2020-05-01,70.05934143066406,72.26750183105469,74.75,71.4625015258789,71.5625,240616800
AAPL,2020-05-04,71.05062103271484,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000
AAPL,2020-05-05,72.11698150634766,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200
AAPL,2020-05-06,72.86105346679688,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600
AAPL,2020-05-07,73.61479187011719,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200
AAPL,2020-05-08,75.36695098876953,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400
AAPL,2020-05-11,76.55287170410156,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400
AAPL,2020-05-12,75.67799377441406,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200
AAPL,2020-05-13,74.76424407958984,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400
AAPL,2020-05-14,75.22356414794922,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200
AAPL,2020-05-15,74.7788314819336,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400
AAPL,2020-05-18,76.54071044921875,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400
AAPL,2020-05-19,76.09843444824219,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600
AAPL,2020-05-20,77.57839965820312,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800
AAPL,2020-05-21,77.00003814697266,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800
AAPL,2020-05-22,77.49578857421875,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200
AAPL,2020-05-26,76.97086334228516,79.18250274658203,81.05999755859375,79.125,80.875,125522000
AAPL,2020-05-27,77.30622100830078,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200
AAPL,2020-05-28,77.34025573730469,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800
AAPL,2020-05-29,77.2649154663086,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400
AAPL,2020-06-01,78.21511840820312,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200
AAPL,2020-06-02,78.57721710205078,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800
AAPL,2020-06-03,79.009765625,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200
AAPL,2020-06-04,78.32933807373047,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400
AAPL,2020-06-05,80.56021881103516,82.875,82.9375,80.80750274658203,80.8375015258789,137250400
AAPL,2020-06-08,81.03652954101562,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400
AAPL,2020-06-09,83.59551239013672,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400
AAPL,2020-06-10,85.74620819091797,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600
AAPL,2020-06-11,81.6294937133789,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400
AAPL,2020-06-12,82.334228515625,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000
AAPL,2020-06-15,83.35247802734375,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800
AAPL,2020-06-16,85.56153106689453,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800
AAPL,2020-06-17,85.44242858886719,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400
AAPL,2020-06-18,85.47645568847656,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400
AAPL,2020-06-19,84.98798370361328,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000
AAPL,2020-06-22,87.21160888671875,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200
AAPL,2020-06-23,89.07310485839844,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600
AAPL,2020-06-24,87.50078582763672,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200
AAPL,2020-06-25,88.66242980957031,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400
AAPL,2020-06-26,85.93820190429688,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800
AAPL,2020-06-29,87.91878509521484,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000
AAPL,2020-06-30,88.65269470214844,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200
AAPL,2020-07-01,88.48500061035156,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200
AAPL,2020-07-02,88.48500061035156,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600
AAPL,2020-07-06,90.85200500488281,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600
AAPL,2020-07-07,90.57011413574219,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400
AAPL,2020-07-08,92.67948913574219,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000
AAPL,2020-07-09,93.07805633544922,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800
AAPL,2020-07-10,93.2408676147461,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200
AAPL,2020-07-13,92.81073760986328,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200
AAPL,2020-07-14,94.34658813476562,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200
AAPL,2020-07-15,94.99545288085938,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000
AAPL,2020-07-16,93.8265380859375,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600
AAPL,2020-07-17,93.63697052001953,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800
AAPL,2020-07-20,95.61027526855469,98.35749816894531,98.5,96.0625,96.4175033569336,90318000
AAPL,2020-07-21,94.29069519042969,97.0,99.25,96.74250030517578,99.17250061035156,103433200
AAPL,2020-07-22,94.55559539794922,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600
AAPL,2020-07-23,90.25176239013672,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400
AAPL,2020-07-24,90.02818298339844,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800
AAPL,2020-07-27,92.161865234375,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000
AAPL,2020-07-28,90.64785766601562,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600
AAPL,2020-07-29,92.38544464111328,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200
AAPL,2020-07-30,93.50334167480469,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000
AAPL,2020-07-31,103.29206848144531,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800
AAPL,2020-08-03,105.89476776123047,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200
AAPL,2020-08-04,106.60195922851562,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600
AAPL,2020-08-05,106.98834228515625,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800
AAPL,2020-08-06,110.72108459472656,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800
AAPL,2020-08-07,108.20376586914062,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600
AAPL,2020-08-10,109.7764892578125,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600
AAPL,2020-08-11,106.51175689697266,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400
AAPL,2020-08-12,110.05159759521484,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000
AAPL,2020-08-13,111.99922943115234,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000
AAPL,2020-08-14,111.89942932128906,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200
AAPL,2020-08-17,111.60726165771484,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600
AAPL,2020-08-18,112.53728485107422,115.5625,116.0,114.00749969482422,114.35250091552734,105633600
AAPL,2020-08-19,112.678466796875,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000
AAPL,2020-08-20,115.17876434326172,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200
AAPL,2020-08-21,121.11421966552734,124.37000274658203,124.86750030517578,119.25,119.26249694824219,338054800
AAPL,2020-08-24,122.56277465820312,125.85749816894531,128.78500366210938,123.9375,128.69749450683594,345937600
AAPL,2020-08-25,121.55729675292969,124.82499694824219,125.18000030517578,123.05249786376953,124.69750213623047,211495600
AAPL,2020-08-26,123.2103500366211,126.52249908447266,126.99250030517578,125.0824966430664,126.18000030517578,163022400
AAPL,2020-08-27,121.73745727539062,125.01000213623047,127.48500061035156,123.8324966430664,127.14250183105469,155552400
AAPL,2020-08-28,121.54026794433594,124.80750274658203,126.44249725341797,124.57749938964844,126.01249694824219,187630000
AAPL,2020-08-31,125.6619644165039,129.0399932861328,131.0,126.0,127.58000183105469,225702700
AAPL,2020-09-01,130.6673583984375,134.17999267578125,134.8000030517578,130.52999877929688,132.75999450683594,151948100
AAPL,2020-09-02,127.96015930175781,131.39999389648438,137.97999572753906,127.0,137.58999633789062,200119000
AAPL,2020-09-03,117.71558380126953,120.87999725341797,128.83999633789062,120.5,126.91000366210938,257599600
AAPL,2020-09-04,117.7934799194336,120.95999908447266,123.69999694824219,110.88999938964844,120.06999969482422,332607200
AAPL,2020-09-08,109.86658477783203,112.81999969482422,118.98999786376953,112.68000030517578,113.94999694824219,231366600
AAPL,2020-09-09,114.2487564086914,117.31999969482422,119.13999938964844,115.26000213623047,117.26000213623047,176940500
AAPL,2020-09-10,110.5190200805664,113.48999786376953,120.5,112.5,120.36000061035156,182274400
AAPL,2020-09-11,109.06804656982422,112.0,115.2300033569336,110.0,114.56999969482422,180860300
AAPL,2020-09-14,112.340087890625,115.36000061035156,115.93000030517578,112.80000305175781,114.72000122070312,140150100
AAPL,2020-09-15,112.5153579711914,115.54000091552734,118.83000183105469,113.61000061035156,118.33000183105469,184642000
AAPL,2020-09-16,109.19463348388672,112.12999725341797,116.0,112.04000091552734,115.2300033569336,154679000
AAPL,2020-09-17,107.45149230957031,110.33999633789062,112.19999694824219,108.70999908447266,109.72000122070312,178011000
AAPL,2020-09-18,104.0431137084961,106.83999633789062,110.87999725341797,106.08999633789062,110.4000015258789,287104900
AAPL,2020-09-21,107.19829559326172,110.08000183105469,110.19000244140625,103.0999984741211,104.54000091552734,195713800
AAPL,2020-09-22,108.88301086425781,111.80999755859375,112.86000061035156,109.16000366210938,112.68000030517578,183055400
AAPL,2020-09-23,104.31578063964844,107.12000274658203,112.11000061035156,106.7699966430664,111.62000274658203,150718700
AAPL,2020-09-24,105.38700103759766,108.22000122070312,110.25,105.0,105.16999816894531,167743300
AAPL,2020-09-25,109.34069061279297,112.27999877929688,112.44000244140625,107.66999816894531,108.43000030517578,149981400
AAPL,2020-09-28,111.9505386352539,114.95999908447266,115.31999969482422,112.77999877929688,115.01000213623047,137672400
AAPL,2020-09-29,111.10332489013672,114.08999633789062,115.30999755859375,113.56999969482422,114.55000305175781,99382200
AAPL,2020-09-30,112.7782974243164,115.80999755859375,117.26000213623047,113.62000274658203,113.79000091552734,142675200
AAPL,2020-10-01,113.732666015625,116.79000091552734,117.72000122070312,115.83000183105469,117.63999938964844,116120400
AAPL,2020-10-02,110.06131744384766,113.0199966430664,115.37000274658203,112.22000122070312,112.88999938964844,144712000
AAPL,2020-10-05,113.4502182006836,116.5,116.6500015258789,113.55000305175781,113.91000366210938,106243800
AAPL,2020-10-06,110.19767761230469,113.16000366210938,116.12000274658203,112.25,115.69999694824219,161498200
AAPL,2020-10-07,112.06742858886719,115.08000183105469,115.55000305175781,114.12999725341797,114.62000274658203,96849000
AAPL,2020-10-08,111.96031188964844,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200
AAPL,2020-10-09,113.90791320800781,116.97000122070312,117.0,114.91999816894531,115.27999877929688,100506900
AAPL,2020-10-12,121.1434326171875,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859375,240226800
AAPL,2020-10-13,117.9298095703125,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500
AAPL,2020-10-14,118.0174560546875,121.19000244140625,123.02999877929688,119.62000274658203,121.0,150712000
AAPL,2020-10-15,117.55000305175781,120.70999908447266,121.19999694824219,118.1500015258789,118.72000122070312,112559200
AAPL,2020-10-16,115.90425109863281,119.0199966430664,121.55000305175781,118.80999755859375,121.27999877929688,115393800
AAPL,2020-10-19,112.94384765625,115.9800033569336,120.41999816894531,115.66000366210938,119.95999908447266,120639300
AAPL,2020-10-20,114.43379974365234,117.51000213623047,118.9800033569336,115.62999725341797,116.19999694824219,124423700
AAPL,2020-10-21,113.81055450439453,116.87000274658203,118.70999908447266,116.44999694824219,116.66999816894531,89946000
AAPL,2020-10-22,112.71986389160156,115.75,118.04000091552734,114.58999633789062,117.44999694824219,101988000
AAPL,2020-10-23,112.02845001220703,115.04000091552734,116.55000305175781,114.27999877929688,116.38999938964844,82572600
AAPL,2020-10-26,112.03819274902344,115.05000305175781,116.55000305175781,112.87999725341797,114.01000213623047,111850700
AAPL,2020-10-27,113.54759979248047,116.5999984741211,117.27999877929688,114.54000091552734,115.48999786376953,92276800
AAPL,2020-10-28,108.28897094726562,111.19999694824219,115.43000030517578,111.0999984741211,115.05000305175781,143937800
AAPL,2020-10-29,112.30111694335938,115.31999969482422,116.93000030517578,112.19999694824219,112.37000274658203,146129200
AAPL,2020-10-30,106.01023864746094,108.86000061035156,111.98999786376953,107.72000122070312,111.05999755859375,190272600
AAPL,2020-11-02,105.9225845336914,108.7699966430664,110.68000030517578,107.31999969482422,109.11000061035156,122866900
AAPL,2020-11-03,107.54887390136719,110.44000244140625,111.48999786376953,108.7300033569336,109.66000366210938,107624400
AAPL,2020-11-04,111.94080352783203,114.94999694824219,115.58999633789062,112.3499984741211,114.13999938964844,138235500
AAPL,2020-11-05,115.91400146484375,119.02999877929688,119.62000274658203,116.87000274658203,117.94999694824219,126387100
AAPL,2020-11-06,115.78231811523438,118.69000244140625,119.19999694824219,116.12999725341797,118.31999969482422,114457900
AAPL,2020-11-09,113.47038269042969,116.31999969482422,121.98999786376953,116.05000305175781,120.5,154515300
AAPL,2020-11-10,113.12895202636719,115.97000122070312,117.58999633789062,114.12999725341797,115.55000305175781,138023400
AAPL,2020-11-11,116.56270599365234,119.48999786376953,119.62999725341797,116.44000244140625,117.19000244140625,112295000
AAPL,2020-11-12,116.2895736694336,119.20999908447266,120.52999877929688,118.56999969482422,119.62000274658203,103162300
AAPL,2020-11-13,116.33833312988281,119.26000213623047,119.66999816894531,117.87000274658203,119.44000244140625,81581900
AAPL,2020-11-16,117.35286712646484,120.30000305175781,120.98999786376953,118.1500015258789,118.91999816894531,91183000
AAPL,2020-11-17,116.46514892578125,119.38999938964844,120.66999816894531,118.95999908447266,119.55000305175781,74271000
AAPL,2020-11-18,115.13847351074219,118.02999877929688,119.81999969482422,118.0,118.61000061035156,76322100
AAPL,2020-11-19,115.7335205078125,118.63999938964844,119.05999755859375,116.80999755859375,117.58999633789062,74113000
AAPL,2020-11-20,114.46537780761719,117.33999633789062,118.7699966430664,117.29000091552734,118.63999938964844,73604300
AAPL,2020-11-23,111.06087493896484,113.8499984741211,117.62000274658203,113.75,117.18000030517578,127959300
AAPL,2020-11-24,112.3485336303711,115.16999816894531,115.8499984741211,112.58999633789062,113.91000366210938,113874200
AAPL,2020-11-25,113.18746185302734,116.02999877929688,116.75,115.16999816894531,115.55000305175781,76499200
AAPL,2020-11-27,113.73374938964844,116.58999633789062,117.48999786376953,116.22000122070312,116.56999969482422,46691300
AAPL,2020-11-30,116.13349914550781,119.05000305175781,120.97000122070312,116.80999755859375,116.97000122070312,169410200
AAPL,2020-12-01,119.71358489990234,122.72000122070312,123.47000122070312,120.01000213623047,121.01000213623047,127728200
AAPL,2020-12-02,120.06475830078125,123.08000183105469,123.37000274658203,120.88999938964844,122.0199966430664,89004200
AAPL,2020-12-03,119.9281997680664,122.94000244140625,123.77999877929688,122.20999908447266,123.5199966430664,78967600
AAPL,2020-12-04,119.25509643554688,122.25,122.86000061035156,121.5199966430664,122.5999984741211,78260400
AAPL,2020-12-07,120.71836853027344,123.75,124.56999969482422,122.25,122.30999755859375,86712000
AAPL,2020-12-08,121.3329086303711,124.37999725341797,124.9800033569336,123.08999633789062,124.37000274658203,82225500
AAPL,2020-12-09,118.79662322998047,121.77999877929688,125.94999694824219,121.0,124.52999877929688,115089200
AAPL,2020-12-10,120.22084045410156,123.23999786376953,123.87000274658203,120.1500015258789,120.5,81312200
AAPL,2020-12-11,119.41117858886719,122.41000366210938,122.76000213623047,120.55000305175781,122.43000030517578,86939800
AAPL,2020-12-14,118.79662322998047,121.77999877929688,123.3499984741211,121.54000091552734,122.5999984741211,79184500
AAPL,2020-12-15,124.74717712402344,127.87999725341797,127.9000015258789,124.12999725341797,124.33999633789062,157243700
AAPL,2020-12-16,124.67888641357422,127.80999755859375,128.3699951171875,126.55999755859375,127.41000366210938,98208600
AAPL,2020-12-17,125.54708099365234,128.6999969482422,129.5800018310547,128.0399932861328,128.89999389648438,94359800
AAPL,2020-12-18,123.55705261230469,126.66000366210938,129.10000610351562,126.12000274658203,128.9600067138672,192541500
AAPL,2020-12-21,125.08860778808594,128.22999572753906,128.30999755859375,123.44999694824219,125.0199966430664,121251600
AAPL,2020-12-22,128.64920043945312,131.8800048828125,134.41000366210938,129.64999389648438,131.61000061035156,168904800
AAPL,2020-12-23,127.75171661376953,130.9600067138672,132.42999267578125,130.77999877929688,132.16000366210938,88223700
AAPL,2020-12-24,128.7369842529297,131.97000122070312,133.4600067138672,131.10000610351562,131.32000732421875,54930100
AAPL,2020-12-28,133.34136962890625,136.69000244140625,137.33999633789062,133.50999450683594,133.99000549316406,124486200
AAPL,2020-12-29,131.56593322753906,134.8699951171875,138.7899932861328,134.33999633789062,138.0500030517578,121047300
AAPL,2020-12-30,130.44410705566406,133.72000122070312,135.99000549316406,133.39999389648438,135.5800018310547,96452100
AAPL,2020-12-31,129.4393310546875,132.69000244140625,134.74000549316406,131.72000122070312,134.0800018310547,99116600
AAPL,2021-01-04,126.23968505859375,129.41000366210938,133.61000061035156,126.76000213623047,133.52000427246094,143301900
AAPL,2021-01-05,127.80046844482422,131.00999450683594,131.74000549316406,128.42999267578125,128.88999938964844,97664900
AAPL,2021-01-06,123.49853515625,126.5999984741211,131.0500030517578,126.37999725341797,127.72000122070312,155088000
